6451.621004435354,3.456885209203511e-10
9645.269345533718,1.7453020834932544e-10
9796.460116080805,1.7020636114589014e-10
4602.53697457381,6.539938495356271e-10
4521.179561200572,6.776382181909473e-10
3661.356022638265,1.0467924075216977e-9
3973.849137023035,8.812722380019462e-10
6868.127219618655,3.0929468522109127e-10
8980.82245452157,1.9604782437703099e-10
270.7868433652293,1.2984653825353739e-6
6588.373432387929,3.329582714113753e-10
824.8450794876844,4.267888380206337e-8
5287.960881058896,4.992638914867203e-10
778.363142688173,4.97584301161621e-8
3218.3481958379452,1.3843915950159522e-9
718.7972464044396,6.145551364422692e-8
6598.23725277933,3.320712956308919e-10
5034.900539835991,5.485058445406869e-10
7432.282217507498,2.6952944782974146e-10
9069.031006669342,1.9292941926187727e-10
3675.481604221326,1.0382583727513875e-9
8879.528535884361,1.9973942714242816e-10
6632.4507151039,3.290260679957212e-10
5023.148002557238,5.50989409876702e-10
7515.914451301112,2.643876283682112e-10
709.278035274272,6.367398617586742e-8
6794.861431136142,3.152052208608038e-10
3654.906471078035,1.0507265172552877e-9
9201.022967923393,1.88422696796754e-10
995.6978867664475,2.5933094585431922e-8
2188.414149948663,3.3944035497110485e-9
3018.6037351718696,1.5968094496419059e-9
6943.0964369437315,3.0344227611397327e-10
149.24983663999774,9.700096402276743e-7
2144.5080626030485,3.5666910449217725e-9
1926.3329987211564,4.651881569528474e-9
1338.603735241497,1.1865857667291096e-8
2472.965120778699,2.5302691785956564e-9
8890.144129636461,1.9934684882625394e-10
3894.499498547295,9.19074050181361e-10
9388.308973539686,1.8233706098190622e-10
1901.0729112940808,4.808291808623682e-9
2072.8321096297313,3.877421444688641e-9
6091.557588309548,3.8354213622504203e-10
2417.522457281415,2.670276276378021e-9
9595.439123448887,1.7599776613256611e-10
3622.3984696029493,1.070922560008233e-9
6706.815309288417,3.225706181513637e-10
2814.4104680515793,1.8719173504554025e-9
6066.864808741777,3.8639718879265646e-10
1067.6106387708169,2.155997706661555e-8
8152.752084343694,2.3024195709153096e-10
9881.391135880003,1.6785920573453489e-10
6771.140918101544,3.171607591974562e-10
4953.033847855393,5.662053450837118e-10
9831.278729366346,1.692371807610509e-10
4448.664210977135,6.999289275889197e-10
5798.786655708875,4.1988829186799387e-10
1649.4074742407156,6.895769580679534e-9
8512.169802487158,2.142095153800924e-10
6226.3448068013895,3.685742577402726e-10
390.3625724825815,4.4945209343823797e-7
8368.4346204543,2.20379750588781e-10
7933.422797956529,2.4108952560164775e-10
7677.59298731884,2.5491769905282037e-10
5332.637461808134,4.913404724198318e-10
8220.698662628027,2.2705308591409214e-10
7132.337654810744,2.894908832285392e-10
4565.1303804411,6.646927053955926e-10
2673.405688982475,2.1075480400198567e-9
9598.33138326869,1.7591199392481974e-10
4353.060284741219,7.312207743666179e-10
874.2713539961824,3.6589708542458175e-8
7541.620629057132,2.62841346262839e-10
68.13816796693754,2.8347215599355806e-6
8584.299842750464,2.112260114943252e-10
199.71443770669975,1.5923204080712195e-6
936.148650543837,3.053295927100177e-8
6423.095929789626,3.484497575489013e-10
5710.03681031349,4.320813613480499e-10
2058.4708625925214,3.94452242581606e-9
6762.779112935143,3.178551126828091e-10
9403.585099639018,1.8185590610518184e-10
9003.043629343654,1.9525395680245397e-10
4167.0215400077595,7.991290677368478e-10
9128.519524075255,1.9087509318641993e-10
9796.857337283473,1.7019524949005347e-10
8616.817943327675,2.0990466761594095e-10
5172.194800075702,5.208282456397072e-10
188.55421719426704,1.6619333772519362e-6
8261.009155456613,2.2519750911644525e-10
623.555532275639,9.001196944213261e-8
1856.9276240608524,5.100837157224096e-9
387.5209023263724,4.6746648849955717e-7
7092.685812847423,2.923210038245901e-10
9815.989416170432,1.6966156371409708e-10
8805.021919707182,2.0253335065015652e-10
9314.16539649338,1.8470445717369257e-10
6507.556270939327,3.403819108606027e-10
8558.343604644546,2.1229121106011518e-10
6339.034175571458,3.56811472718546e-10
2119.7873987992607,3.669518562131407e-9
1656.2802488361467,6.822563109325978e-9
2498.3961043871495,2.469765521351936e-9
3659.395174023124,1.0479859801173921e-9
9979.503974164298,1.6521769206134003e-10
1482.5843321762604,9.084637685557298e-9
3974.2541068996125,8.810858224138028e-10
6572.553852467565,3.343893498524692e-10
5883.332350650588,4.088073285857045e-10
5291.703596018999,4.985918783121385e-10
5697.177144684845,4.338980519838711e-10
8394.7734340471,2.1922596847079654e-10
4088.300007994256,8.310328839597002e-10
5939.073128861042,4.0177115523656257e-10
6304.358966728745,3.6036160356826317e-10
4377.212657778358,7.231009991709757e-10
2066.7141612281666,3.9057972738501435e-9
7600.4468342493965,2.593614092837125e-10
1462.602468551153,9.41132115333036e-9
6141.976949006672,3.7782327970068943e-10
6004.540917859893,3.937671575650042e-10
7638.866362942947,2.5713168498313304e-10
1180.473687338641,1.6526075152647913e-8
5313.158751188332,4.947687899147024e-10
7479.241088775947,2.6662117533470806e-10
587.9097603236551,1.0584116678775877e-7
3818.095497738721,9.580220509467744e-10
8029.959688918374,2.3620734924432604e-10
1682.2870211394438,6.555488016925083e-9
3582.430564603317,1.0966204997133758e-9
7736.830602269936,2.515946996374693e-10
3694.887608102732,1.0267154071741357e-9
761.5990869658763,5.27119259315699e-8
3355.8510424066662,1.2629343473793727e-9
4161.779213343951,8.011910183526677e-10
9414.325943791275,1.8151893261730353e-10
6737.058989990477,3.2000741419893764e-10
6874.891941196958,3.08758618205277e-10
9328.010620587407,1.8425829643214398e-10
8320.601991482756,2.2250244312651335e-10
825.3851236500923,4.260505828902029e-8
988.7503984013165,2.6418456499508552e-8
8800.33411680987,2.0271142802867793e-10
2743.650633934094,1.9847603356662944e-9
9165.343127989767,1.8962259850479692e-10
7244.614143053637,2.817294479147494e-10
9213.844467224244,1.8799476332539e-10
5636.558442050427,4.426390738621276e-10
9406.513983530174,1.817639091211627e-10
6640.993676106158,3.2827318780501507e-10
9147.13397912978,1.90240144851733e-10
2173.679212863055,3.4508055201524327e-9
121.49477333979121,1.7456409991299419e-6
7872.796009913465,2.4424644887833235e-10
1267.058557874394,1.371024446839677e-8
4106.549557216862,8.234537281843633e-10
5561.522002090162,4.53880325716473e-10
737.1167848941859,5.7481971307494743e-8
6996.22123848222,2.9941002164018287e-10
3933.824096263288,9.000177791902753e-10
4044.016110353632,8.499049229938942e-10
6783.926096701187,3.161041446837823e-10
7380.919461840091,2.727741682634943e-10
3006.7765275412985,1.6109703692829656e-9
7018.399966200908,2.9775396812513324e-10
6592.423324154999,3.325936032537574e-10
3957.0025204606827,8.89084246931199e-10
